sku_num,sku_pos,sku_erp,product_name,pos_erp_link_source,store_id,channel,units_net,revenue_mxn,cost_mxn,margin_mxn,margin_pct,margin_mxn_if_price_includes_iva,sale_lines_below_cost,sale_lines
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T003,fisico,32.0,785.08,308.36,476.72,60.72,368.43,0,20
33,CN-00033,ERP-PROV-MX-033-D,Especial Cafe Molido,explicito,T033,fisico,36.0,9523.54,5856.74,3666.8,38.5,2353.21,0,30
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T012,fisico,41.0,21506.7,9602.4,11904.3,55.35,8937.86,0,24
55,CN-00055,ERP-PROV-MX-055-C,Termo Mercancia,explicito,T011,fisico,62.0,38778.75,18016.23,20762.52,53.54,15413.73,0,45
55,CN-00055,ERP-PROV-MX-055-C,Termo Mercancia,explicito,T009,fisico,32.0,20284.09,9279.14,11004.95,54.25,8207.14,0,26
63,CN-00063,ERP-PROV-MX-063-C,Gourmet Cafe Molido,explicito,T015,fisico,48.0,4042.46,2589.14,1453.32,35.95,895.74,0,29
15,CN-00015,ERP-PROV-MX-015-D,Especial Cafe Molido,explicito,T031,fisico,52.0,18578.86,24735.74,-6156.88,-33.14,-8719.48,31,31
42,CN-00042,ERP-PROV-MX-042-A,Quiche Comida Caliente,explicito,T036,fisico,55.0,4840.72,2165.78,2674.94,55.26,2007.25,0,39
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T017,fisico,34.0,834.48,323.04,511.44,61.29,396.34,0,25
23,CN-00023,ERP-PROV-MX-023-B,Ensalada Comida Caliente,explicito,T011,fisico,40.0,6259.15,3159.94,3099.21,49.51,2235.88,0,31
22,CN-00022,ERP-PROV-MX-022-A,Ensalada Comida Caliente,explicito,T033,fisico,63.0,10809.8,6058.72,4751.08,43.95,3260.07,0,34
38,CN-00038,ERP-PROV-MX-038-A,Selección Cafe Grano,explicito,T022,fisico,47.0,16212.71,11059.04,5153.67,31.79,2917.43,0,35
3,CN-00003,ERP-PROV-MX-003-D,Filtros Mercancia,explicito,T021,fisico,36.0,5816.22,2755.61,3060.61,52.62,2258.37,0,30
42,CN-00042,ERP-PROV-MX-042-A,Quiche Comida Caliente,explicito,T028,fisico,51.0,4471.69,2021.62,2450.07,54.79,1833.29,0,31
18,CN-00018,ERP-PROV-MX-018-A,Tradicional Cafe Molido,explicito,T014,fisico,35.0,8385.01,4577.43,3807.58,45.41,2651.03,0,29
3,CN-00003,ERP-PROV-MX-003-D,Filtros Mercancia,explicito,T029,fisico,52.0,8429.14,3982.72,4446.42,52.75,3283.78,0,32
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T005,fisico,43.0,2071.27,680.15,1391.12,67.16,1105.43,0,32
21,CN-00021,ERP-PROV-MX-021-A,Concha Panaderia,inferido,T040,fisico,56.0,1439.12,643.64,795.48,55.28,596.98,0,38
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T013,fisico,58.0,4900.21,1779.18,3121.03,63.69,2445.14,0,39
15,CN-00015,ERP-PROV-MX-015-D,Especial Cafe Molido,explicito,T002,fisico,39.0,14216.63,18504.4,-4287.77,-30.16,-6248.68,25,25
18,CN-00018,ERP-PROV-MX-018-A,Tradicional Cafe Molido,explicito,T022,fisico,40.0,9575.52,5276.14,4299.38,44.9,2978.62,0,32
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T008,fisico,45.0,14158.7,8422.77,5735.93,40.51,3783.01,0,33
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T019,fisico,46.0,3530.91,1246.34,2284.57,64.7,1797.55,0,29
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T026,fisico,35.0,1707.0,554.25,1152.75,67.53,917.3,0,25
24,CN-00024,ERP-PROV-MX-024-A,Americano Cafe Molido,explicito,T023,fisico,66.0,21317.75,13935.86,7381.89,34.63,4441.51,0,41
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T005,fisico,64.0,4932.4,1741.36,3191.04,64.7,2510.71,0,27
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T018,fisico,37.0,3116.91,1137.63,1979.28,63.5,1549.36,0,28
27,CN-00027,ERP-PROV-MX-027-B,Latte Bebidas,explicito,T004,fisico,50.0,4512.41,1625.2,2887.21,63.98,2264.81,0,37
52,CN-00052,ERP-PROV-MX-052-C,Americano Cafe Molido,explicito,T022,fisico,56.0,9508.61,6332.59,3176.02,33.4,1864.49,0,37
11,CN-00011,ERP-PROV-MX-011-C,Bolillo Panaderia,inferido,T002,fisico,56.0,1617.87,744.61,873.26,53.98,650.11,0,36
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T019,fisico,40.0,2319.44,833.91,1485.53,64.05,1165.61,0,28
28,CN-00028,ERP-PROV-MX-028-D,Selección Cafe Molido,explicito,T024,fisico,36.0,13933.29,7261.8,6671.49,47.88,4749.66,0,24
9,CN-00009,ERP-PROV-MX-009-B,Termo Mercancia,explicito,T022,fisico,30.0,18237.04,8166.67,10070.37,55.22,7554.92,0,23
28,CN-00028,ERP-PROV-MX-028-D,Selección Cafe Molido,explicito,T017,fisico,42.0,16262.19,8695.89,7566.3,46.53,5323.24,0,33
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T037,fisico,51.0,40254.07,23907.74,16346.33,40.61,10794.04,0,33
56,CN-00056,ERP-PROV-MX-056-C,Empanada Panaderia,explicito,T012,fisico,44.0,718.49,345.34,373.15,51.94,274.05,0,33
32,CN-00032,ERP-PROV-MX-032-D,Americano Cafe Grano,explicito,T004,fisico,61.0,6073.39,2918.2,3155.19,51.95,2317.48,0,38
70,CN-00070,ERP-PROV-MX-070-D,Molinillo Mercancia,explicito,T038,fisico,41.0,15528.62,9831.19,5697.43,36.69,3555.55,0,32
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T040,fisico,44.0,35065.23,20481.14,14584.09,41.59,9747.51,0,26
8,CN-00008,ERP-PROV-MX-008-C,Empanada Panaderia,explicito,T010,fisico,42.0,1618.5,888.14,730.36,45.13,507.12,0,29
40,CN-00040,ERP-PROV-MX-040-A,Chocolate Bebidas,explicito,T034,fisico,41.0,2185.91,704.46,1481.45,67.77,1179.95,0,25
21,CN-00021,ERP-PROV-MX-021-A,Concha Panaderia,inferido,T025,fisico,30.0,778.77,342.45,436.32,56.03,328.9,0,25
70,CN-00070,ERP-PROV-MX-070-D,Molinillo Mercancia,explicito,T035,fisico,53.0,20060.71,12586.43,7474.28,37.26,4707.29,0,33
56,CN-00056,ERP-PROV-MX-056-C,Empanada Panaderia,explicito,T016,fisico,52.0,846.6,417.21,429.39,50.72,312.62,0,35
47,CN-00047,ERP-PROV-MX-047-B,Filtros Mercancia,explicito,T027,fisico,43.0,21339.59,13644.11,7695.48,36.06,4752.09,0,33
19,CN-00019,ERP-PROV-MX-019-D,Gourmet Cafe Molido,explicito,T007,fisico,55.0,14786.0,8120.45,6665.55,45.08,4626.1,0,38
70,CN-00070,ERP-PROV-MX-070-D,Molinillo Mercancia,explicito,T013,fisico,47.0,17649.83,11208.5,6441.33,36.5,4006.87,0,31
7,CN-00007,ERP-PROV-MX-007-D,Selección Cafe Grano,explicito,T008,fisico,38.0,9592.67,7491.41,2101.26,21.9,778.13,0,28
9,CN-00009,ERP-PROV-MX-009-B,Termo Mercancia,explicito,T039,fisico,76.0,47118.29,20523.26,26595.03,56.44,20095.96,0,38
65,CN-00065,ERP-PROV-MX-065-D,Estándar Cafe Molido,explicito,T034,fisico,39.0,7833.89,3997.92,3835.97,48.97,2755.43,0,28
9,CN-00009,ERP-PROV-MX-009-B,Termo Mercancia,explicito,T037,fisico,51.0,31305.7,13640.03,17665.67,56.43,13347.64,0,35
20,CN-00020,ERP-PROV-MX-020-C,Taza Mercancia,explicito,T001,fisico,52.0,31249.23,13173.47,18075.76,57.84,13765.52,0,34
28,CN-00028,ERP-PROV-MX-028-D,Selección Cafe Molido,explicito,T009,fisico,48.0,18579.42,9841.75,8737.67,47.03,6174.99,0,38
62,CN-00062,ERP-PROV-MX-062-B,Wrap Comida Caliente,explicito,T035,fisico,51.0,8503.76,3887.25,4616.51,54.29,3443.58,0,31
12,CN-00012,ERP-PROV-MX-012-B,Sándwich Comida Caliente,explicito,T002,fisico,30.0,4022.52,1698.99,2323.53,57.76,1768.7,0,20
43,CN-00043,ERP-PROV-MX-043-A,Filtros Mercancia,explicito,T036,fisico,48.0,8832.86,4133.72,4699.14,53.2,3480.81,0,29
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T019,fisico,37.0,3368.41,1508.35,1860.06,55.22,1395.45,0,22
20,CN-00020,ERP-PROV-MX-020-C,Taza Mercancia,explicito,T017,fisico,48.0,28528.78,12008.72,16520.06,57.91,12585.06,0,34
54,CN-00054,ERP-PROV-MX-054-B,Espresso Cafe Molido,explicito,T037,fisico,56.0,6414.95,3222.13,3192.82,49.77,2308.0,0,36
37,CN-00037,ERP-PROV-MX-037-C,Tradicional Cafe Molido,explicito,T031,fisico,55.0,12295.31,6837.54,5457.77,44.39,3761.87,0,37
54,CN-00054,ERP-PROV-MX-054-B,Espresso Cafe Molido,explicito,T012,fisico,40.0,4553.81,2308.48,2245.33,49.31,1617.22,0,28
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T011,fisico,35.0,8847.52,6339.2,2508.32,28.35,1287.97,0,30
2,CN-00002,ERP-PROV-MX-002-B,Sándwich Comida Caliente,explicito,T038,fisico,35.0,4642.98,5936.74,-1293.76,-27.86,-1934.17,27,27
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T008,fisico,49.0,4509.87,2026.05,2483.82,55.08,1861.77,0,29
14,CN-00014,ERP-PROV-MX-014-D,Descafeinado Cafe Grano,explicito,T009,fisico,58.0,20042.96,12342.41,7700.55,38.42,4936.0,0,47
43,CN-00043,ERP-PROV-MX-043-A,Filtros Mercancia,explicito,T030,fisico,36.0,6666.18,3155.93,3510.25,52.66,2590.78,0,27
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T008,fisico,47.0,17133.65,9016.05,8117.6,47.38,5754.34,0,31
62,CN-00062,ERP-PROV-MX-062-B,Wrap Comida Caliente,explicito,T008,fisico,45.0,7449.39,3381.96,4067.43,54.6,3039.93,0,30
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T017,fisico,39.0,14073.98,7545.94,6528.04,46.38,4586.8,0,26
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T019,fisico,67.0,35655.12,15721.25,19933.87,55.91,15015.92,0,38
53,CN-00053,ERP-PROV-MX-053-A,Sándwich Comida Caliente,explicito,T024,fisico,47.0,6577.6,3693.09,2884.51,43.85,1977.25,0,26
57,CN-00057,ERP-PROV-MX-057-C,Premium Cafe Grano,explicito,T010,fisico,19.0,3488.42,1708.36,1780.06,51.03,1298.9,0,21
59,CN-00059,ERP-PROV-MX-059-B,Orgánico Cafe Grano,explicito,T033,fisico,38.0,9696.47,6748.86,2947.61,30.4,1610.17,0,29
51,CN-00051,ERP-PROV-MX-051-C,Termo Mercancia,explicito,T029,fisico,68.0,32820.53,16031.22,16789.31,51.15,12262.34,0,40
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T036,fisico,37.0,3371.39,1529.48,1841.91,54.63,1376.89,0,24
13,CN-00013,ERP-PROV-MX-013-B,Selección Cafe Molido,explicito,T001,fisico,75.0,15054.26,10305.64,4748.62,31.54,2672.17,0,42
61,CN-00061,ERP-PROV-MX-061-D,Descafeinado Cafe Molido,explicito,T023,fisico,37.0,10854.19,6060.85,4793.34,44.16,3296.21,0,28
13,CN-00013,ERP-PROV-MX-013-B,Selección Cafe Molido,explicito,T038,fisico,69.0,13831.47,9547.26,4284.21,30.97,2376.42,0,36
33,CN-00033,ERP-PROV-MX-033-D,Especial Cafe Molido,explicito,T011,fisico,35.0,9348.8,5529.53,3819.27,40.85,2529.78,0,27
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T005,fisico,70.0,25420.64,13321.49,12099.15,47.6,8592.85,0,34
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T012,fisico,39.0,14010.12,7473.85,6536.27,46.65,4603.84,0,33
57,CN-00057,ERP-PROV-MX-057-C,Premium Cafe Grano,explicito,T004,fisico,56.0,10416.52,5026.74,5389.78,51.74,3953.02,0,36
34,CN-00034,ERP-PROV-MX-034-D,Estándar Cafe Molido,explicito,T012,fisico,50.0,5406.24,3215.93,2190.31,40.51,1444.62,0,39
14,CN-00014,ERP-PROV-MX-014-D,Descafeinado Cafe Grano,explicito,T003,fisico,55.0,19085.83,11737.58,7348.25,38.5,4715.72,0,38
55,CN-00055,ERP-PROV-MX-055-C,Termo Mercancia,explicito,T012,fisico,52.0,32704.56,15112.15,17592.41,53.79,13081.44,0,36
31,CN-00031,ERP-PROV-MX-031-A,Termo Mercancia,inferido,T008,fisico,59.0,31945.99,13707.38,18238.61,57.09,13832.27,0,34
24,CN-00024,ERP-PROV-MX-024-A,Americano Cafe Molido,explicito,T006,fisico,39.0,12820.93,8287.97,4532.96,35.36,2764.56,0,27
42,CN-00042,ERP-PROV-MX-042-A,Quiche Comida Caliente,explicito,T038,fisico,34.0,2980.28,1344.14,1636.14,54.9,1225.07,0,26
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T017,fisico,33.0,10378.83,6154.33,4224.5,40.7,2792.94,0,24
25,CN-00025,ERP-PROV-MX-025-C,Latte Bebidas,explicito,T029,fisico,56.0,2716.54,888.18,1828.36,67.3,1453.66,0,30
22,CN-00022,ERP-PROV-MX-022-A,Ensalada Comida Caliente,explicito,T034,fisico,31.0,5246.88,2976.19,2270.69,43.28,1546.98,0,23
58,CN-00058,ERP-PROV-MX-058-A,Chai Bebidas,explicito,T002,fisico,43.0,3310.73,1178.27,2132.46,64.41,1675.81,0,32
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T040,fisico,50.0,4222.67,1534.81,2687.86,63.65,2105.42,0,28
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T009,fisico,31.0,761.3,295.84,465.46,61.14,360.45,0,29
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T038,fisico,60.0,5030.52,1837.32,3193.2,63.48,2499.34,0,33
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T032,fisico,43.0,13419.43,7997.56,5421.87,40.4,3570.91,0,29
24,CN-00024,ERP-PROV-MX-024-A,Americano Cafe Molido,explicito,T037,fisico,43.0,14034.87,9195.57,4839.3,34.48,2903.46,0,30
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T014,fisico,39.0,3857.37,2546.75,1310.62,33.98,778.57,0,32
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T005,fisico,49.0,1207.05,463.89,743.16,61.57,576.67,0,33
24,CN-00024,ERP-PROV-MX-024-A,Americano Cafe Molido,explicito,T030,fisico,26.0,8515.07,5614.56,2900.51,34.06,1726.02,0,21
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T021,fisico,43.0,2480.03,899.33,1580.7,63.74,1238.63,0,30
17,CN-00017,ERP-PROV-MX-017-B,Quiche Comida Caliente,explicito,T035,fisico,44.0,7181.91,3508.17,3673.74,51.15,2683.13,0,30
56,CN-00056,ERP-PROV-MX-056-C,Empanada Panaderia,explicito,T034,fisico,41.0,670.75,326.49,344.26,51.32,251.74,0,31
70,CN-00070,ERP-PROV-MX-070-D,Molinillo Mercancia,explicito,T020,fisico,47.0,17669.21,11199.21,6470.0,36.62,4032.87,0,35
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T001,fisico,74.0,58829.25,34260.42,24568.83,41.76,16454.45,0,42
16,CN-00016,ERP-PROV-MX-016-C,Quiche Comida Caliente,inferido,T003,fisico,46.0,3987.38,1988.63,1998.75,50.13,1448.77,0,33
68,CN-00068,ERP-PROV-MX-068-C,Croissant Panaderia,explicito,T022,fisico,48.0,1868.12,747.82,1120.3,59.97,862.63,0,29
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T033,fisico,49.0,2833.16,1023.32,1809.84,63.88,1419.06,0,33
52,CN-00052,ERP-PROV-MX-052-C,Americano Cafe Molido,explicito,T002,fisico,56.0,9497.09,6287.75,3209.34,33.79,1899.4,0,33
7,CN-00007,ERP-PROV-MX-007-D,Selección Cafe Grano,explicito,T033,fisico,55.0,13874.79,11012.72,2862.07,20.63,948.31,0,37
66,CN-00066,ERP-PROV-MX-066-B,Mocha Bebidas,explicito,T023,fisico,45.0,2598.01,942.02,1655.99,63.74,1297.64,0,28
28,CN-00028,ERP-PROV-MX-028-D,Selección Cafe Molido,explicito,T004,fisico,48.0,18655.42,9846.8,8808.62,47.22,6235.46,0,35
30,CN-00030,ERP-PROV-MX-030-C,Molinillo Mercancia,explicito,T004,fisico,26.0,5881.39,2921.46,2959.93,50.33,2148.7,0,23
33,CN-00033,ERP-PROV-MX-033-D,Especial Cafe Molido,explicito,T017,fisico,38.0,10088.55,5998.55,4090.0,40.54,2698.48,0,35
4,CN-00004,ERP-PROV-MX-004-B,Prensa Francesa Mercancia,explicito,T020,fisico,35.0,24170.75,9286.18,14884.57,61.58,11550.67,0,25
67,CN-00067,ERP-PROV-MX-067-C,Premium Cafe Molido,explicito,T011,fisico,28.0,8192.14,4633.6,3558.54,43.44,2428.59,0,21
4,CN-00004,ERP-PROV-MX-004-B,Prensa Francesa Mercancia,explicito,T038,fisico,41.0,28264.67,11049.49,17215.18,60.91,13316.6,0,31
43,CN-00043,ERP-PROV-MX-043-A,Filtros Mercancia,explicito,T019,fisico,33.0,6083.74,2862.68,3221.06,52.95,2381.92,0,24
43,CN-00043,ERP-PROV-MX-043-A,Filtros Mercancia,explicito,T010,fisico,48.0,8759.03,4164.41,4594.62,52.46,3386.48,0,36
49,CN-00049,ERP-PROV-MX-049-A,Mocha Bebidas,explicito,T032,fisico,67.0,5889.0,2289.02,3599.98,61.13,2787.7,0,37
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T011,fisico,30.0,2738.16,1230.65,1507.51,55.06,1129.83,0,19
30,CN-00030,ERP-PROV-MX-030-C,Molinillo Mercancia,explicito,T011,fisico,37.0,8425.87,4177.4,4248.47,50.42,3086.28,0,29
4,CN-00004,ERP-PROV-MX-004-B,Prensa Francesa Mercancia,explicito,T013,fisico,32.0,21946.13,8442.22,13503.91,61.53,10476.86,0,23
6,CN-00006,ERP-PROV-MX-006-C,Estándar Cafe Grano,inferido,T004,fisico,29.0,5869.41,2973.46,2895.95,49.34,2086.38,0,18
41,CN-00041,ERP-PROV-MX-041-D,Gourmet Cafe Molido,inferido,T002,fisico,42.0,3255.41,1862.7,1392.71,42.78,943.69,0,30
30,CN-00030,ERP-PROV-MX-030-C,Molinillo Mercancia,explicito,T012,fisico,55.0,12310.16,6173.41,6136.75,49.85,4438.8,0,34
49,CN-00049,ERP-PROV-MX-049-A,Mocha Bebidas,explicito,T037,fisico,55.0,4799.56,1860.16,2939.4,61.24,2277.39,0,33
33,CN-00033,ERP-PROV-MX-033-D,Especial Cafe Molido,explicito,T008,fisico,53.0,14119.84,8447.21,5672.63,40.17,3725.07,0,37
34,CN-00034,ERP-PROV-MX-034-D,Estándar Cafe Molido,explicito,T028,fisico,35.0,3772.65,2255.47,1517.18,40.22,996.81,0,22
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T014,fisico,35.0,12729.73,6799.77,5929.96,46.58,4174.14,0,24
33,CN-00033,ERP-PROV-MX-033-D,Especial Cafe Molido,explicito,T010,fisico,62.0,16411.32,9856.41,6554.91,39.94,4291.28,0,40
41,CN-00041,ERP-PROV-MX-041-D,Gourmet Cafe Molido,inferido,T001,fisico,52.0,3998.57,2299.09,1699.48,42.5,1147.95,0,38
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T027,fisico,22.0,1986.91,906.04,1080.87,54.4,806.81,0,20
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T011,fisico,29.0,2866.86,1894.61,972.25,33.91,576.82,0,18
10,CN-00010,ERP-PROV-MX-010-D,Descafeinado Cafe Grano,explicito,T038,fisico,38.0,13490.34,6628.39,6861.95,50.87,5001.21,0,24
24,CN-00024,ERP-PROV-MX-024-A,Americano Cafe Molido,explicito,T032,fisico,50.0,16109.04,10616.98,5492.06,34.09,3270.12,0,31
3,CN-00003,ERP-PROV-MX-003-D,Filtros Mercancia,explicito,T002,fisico,48.0,7770.38,3654.23,4116.15,52.97,3044.37,0,29
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T010,fisico,61.0,19244.71,11500.91,7743.8,40.24,5089.36,0,41
64,CN-00064,ERP-PROV-MX-064-C,Frappé Bebidas,explicito,T015,fisico,36.0,3025.73,1111.2,1914.53,63.27,1497.19,0,27
65,CN-00065,ERP-PROV-MX-065-D,Estándar Cafe Molido,explicito,T024,fisico,48.0,9719.95,4925.92,4794.03,49.32,3453.35,0,25
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T017,fisico,63.0,50509.41,29338.26,21171.15,41.92,14204.33,0,31
8,CN-00008,ERP-PROV-MX-008-C,Empanada Panaderia,explicito,T022,fisico,34.0,1312.25,715.01,597.24,45.51,416.24,0,22
28,CN-00028,ERP-PROV-MX-028-D,Selección Cafe Molido,explicito,T012,fisico,41.0,15787.65,8379.04,7408.61,46.93,5231.0,0,34
62,CN-00062,ERP-PROV-MX-062-B,Wrap Comida Caliente,explicito,T015,fisico,37.0,6136.07,2796.36,3339.71,54.43,2493.36,0,27
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T020,fisico,36.0,19195.28,8674.5,10520.78,54.81,7873.16,0,28
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T028,fisico,40.0,14522.35,7380.5,7141.85,49.18,5138.77,0,27
34,CN-00034,ERP-PROV-MX-034-D,Estándar Cafe Molido,explicito,T032,fisico,33.0,3582.39,2123.68,1458.71,40.72,964.59,0,24
33,CN-00033,ERP-PROV-MX-033-D,Especial Cafe Molido,explicito,T020,fisico,30.0,7929.62,4733.5,3196.12,40.31,2102.38,0,24
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T035,fisico,62.0,32968.16,14644.3,18323.86,55.58,13776.53,0,35
57,CN-00057,ERP-PROV-MX-057-C,Premium Cafe Grano,explicito,T017,fisico,28.0,5238.99,2553.05,2685.94,51.27,1963.32,0,19
69,CN-00069,ERP-PROV-MX-069-C,Estándar Cafe Grano,explicito,T036,fisico,24.0,8693.91,4648.35,4045.56,46.53,2846.4,0,22
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,T039,fisico,48.0,4769.3,3135.99,1633.31,34.25,975.48,0,34
48,CN-00048,ERP-PROV-MX-048-C,Bolillo Panaderia,explicito,T023,fisico,26.0,639.65,246.03,393.62,61.54,305.39,0,25
1,CN-00001,ERP-PROV-MX-001-A,Sándwich Comida Caliente,inferido,T002,fisico,37.0,2743.89,3108.0,-364.11,-13.27,-742.58,22,22
68,CN-00068,ERP-PROV-MX-068-C,Croissant Panaderia,explicito,T028,fisico,51.0,2011.5,767.28,1244.22,61.86,966.77,0,27
56,CN-00056,ERP-PROV-MX-056-C,Empanada Panaderia,explicito,T015,fisico,28.0,465.68,219.04,246.64,52.96,182.41,0,28
30,CN-00030,ERP-PROV-MX-030-C,Molinillo Mercancia,explicito,T005,fisico,26.0,5849.9,2899.08,2950.82,50.44,2143.94,0,18
20,CN-00020,ERP-PROV-MX-020-C,Taza Mercancia,explicito,T003,fisico,53.0,31485.06,13443.41,18041.65,57.3,13698.88,0,30
4,CN-00004,ERP-PROV-MX-004-B,Prensa Francesa Mercancia,explicito,T017,fisico,46.0,31741.87,12205.61,19536.26,61.55,15158.07,0,33
4,CN-00004,ERP-PROV-MX-004-B,Prensa Francesa Mercancia,explicito,T040,fisico,30.0,20621.46,7914.42,12707.04,61.62,9862.7,0,23
10,CN-00010,ERP-PROV-MX-010-D,Descafeinado Cafe Grano,explicito,T015,fisico,40.0,14359.68,6944.78,7414.9,51.64,5434.25,0,29
39,CN-00039,ERP-PROV-MX-039-B,Taza Mercancia,explicito,T002,fisico,47.0,37192.82,21736.5,15456.32,41.56,10326.28,0,28
17,CN-00017,ERP-PROV-MX-017-B,Quiche Comida Caliente,explicito,T040,fisico,40.0,6448.45,3181.2,3267.25,50.67,2377.81,0,36
7,CN-00007,ERP-PROV-MX-007-D,Selección Cafe Grano,explicito,T028,fisico,41.0,10279.05,8259.09,2019.96,19.65,602.16,0,25
34,CN-00034,ERP-PROV-MX-034-D,Estándar Cafe Molido,explicito,T010,fisico,33.0,3558.6,2130.43,1428.17,40.13,937.33,0,30
49,CN-00049,ERP-PROV-MX-049-A,Mocha Bebidas,explicito,T001,fisico,30.0,2640.25,1022.54,1617.71,61.27,1253.54,0,25
10,CN-00010,ERP-PROV-MX-010-D,Descafeinado Cafe Grano,explicito,T037,fisico,34.0,12106.29,5898.75,6207.54,51.28,4537.71,0,16
51,CN-00051,ERP-PROV-MX-051-C,Termo Mercancia,explicito,T006,fisico,52.0,25197.73,12523.36,12674.37,50.3,9198.82,0,28
63,CN-00063,ERP-PROV-MX-063-C,Gourmet Cafe Molido,explicito,T003,fisico,74.0,6317.01,3943.68,2373.33,37.57,1502.02,0,32
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T011,fisico,41.0,12886.33,7691.72,5194.61,40.31,3417.19,0,28
50,CN-00050,ERP-PROV-MX-050-A,Chai Bebidas,explicito,T013,fisico,34.0,3087.75,1415.29,1672.46,54.16,1246.56,0,22
15,CN-00015,ERP-PROV-MX-015-D,Especial Cafe Molido,explicito,T025,fisico,33.0,11968.17,15765.44,-3797.27,-31.73,-5448.05,22,22
32,CN-00032,ERP-PROV-MX-032-D,Americano Cafe Grano,explicito,T025,fisico,28.0,2821.15,1316.23,1504.92,53.34,1115.8,0,20
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,T011,fisico,37.0,19656.71,8823.2,10833.51,55.11,8122.24,0,25
32,CN-00032,ERP-PROV-MX-032-D,Americano Cafe Grano,explicito,ECOMMERCE,ecommerce,404.0,42251.75,18745.81,23505.94,55.63,17678.11,0,279
45,CN-00045,ERP-PROV-MX-045-D,Especial Cafe Grano,explicito,ECOMMERCE,ecommerce,399.0,41396.2,26068.59,15327.61,37.03,9617.79,0,294
37,CN-00037,ERP-PROV-MX-037-C,Tradicional Cafe Molido,explicito,ECOMMERCE,ecommerce,423.0,98771.83,52412.9,46358.93,46.94,32735.23,0,312
46,CN-00046,ERP-PROV-MX-046-A,Termo Mercancia,inferido,ECOMMERCE,ecommerce,357.0,199280.6,86257.37,113023.23,56.72,85536.25,0,270
55,CN-00055,ERP-PROV-MX-055-C,Termo Mercancia,explicito,T004,fisico,33.0,20685.56,9557.62,11127.94,53.8,8274.76,0,24
36,CN-00036,ERP-PROV-MX-036-A,Gourmet Cafe Grano,inferido,T025,fisico,52.0,16350.15,9869.45,6480.7,39.64,4225.51,0,32
